"X","Y"
71.8538463581353,-122.124291795262
72.9276415426284,-88.6931780904766
80.5966851301491,-140.213553980116
-49.9278207309544,109.986312637859
-64.3834348767996,84.1493896660968
-84.5414149109274,173.561678705462
46.0940827615559,-115.095623710545
60.6372399255633,-26.6150160656
-80.1707149017602,104.182559371466
-68.3168206829578,126.558824736421
25.5432220175862,-58.1977442468072
-9.55781820230186,-76.3331607199382
53.0182423070073,-111.645991371349
44.4926244672388,-63.4192135857503
-9.49046099558473,44.3144694761279
-9.4852504786104,-14.2664103910843
-37.1638363227248,18.5885332972742
36.049409257248,-105.810537471664
87.1607604902238,-80.8695506202568
96.0036636330187,-196.433376800245
45.0293406844139,-67.0635579923929
40.3746058698744,-70.5420520661397
25.3779892344028,-5.5266702557409
-93.2749033905566,171.676020325621
71.6233754064888,-94.5261780541558
67.2233601566404,-125.734644134915
4.00093118660152,-0.722723543652376
56.2826485838741,-27.5871603957671
13.9834401663393,19.7183779602507
90.2702036313713,-105.348597132006
15.1586101390421,-27.5697407517528
98.2635821215808,-120.202807102846
19.5887075271457,15.8936021570237
75.5716846790165,-106.172690387832
32.9001863021404,9.93373082966014
20.2851286623627,-62.9882824004449
-22.9548790957779,63.5063914550138
-42.7478327415884,74.2400788536495
8.39055301621556,31.9483831158897
74.1255482193083,-73.6907943491118
86.0953797586262,-112.863695812272
-43.9331739675254,15.3837993746228
84.9990730173886,-78.6594746716812
76.9108902662992,-111.806115363514
21.1843176279217,15.0914629645747
41.4452668279409,-58.010236419282
-22.8998281527311,35.6164202882239
-4.6934877987951,29.9169675769853
91.4660005364567,-88.0364251054548
-18.3386093005538,41.4947788515535
-91.9652020093054,119.154271809644
-83.0186011269689,101.29157254815
14.0746399760246,14.2022681920352
15.9811699297279,-9.64961918693878
33.7452929932624,-69.9965613273025
9.97495544143021,43.5096866742442
65.669830981642,-29.1077168863136
57.8357686288655,-30.4027414597872
15.0032035075128,41.0804649355262
75.3738652914762,-82.340045436342
-2.7520673815161,-18.4001481478356
4.07027397304773,-56.5700429481082
71.8910147435963,-90.1396956144848
-8.69040708057582,-34.6003695475936
41.6829072404653,-30.3239291448786
28.3861445728689,-85.0559254314203
75.3701155539602,-121.472247219098
-81.6239920444787,163.000845243044
-38.8072661589831,39.4175108189167
10.0322554819286,-16.5158195576016
-45.5344985704869,27.1103590112971
71.5482654049993,-123.496889477887
-73.1517714913934,94.4881972708781
-95.614359760657,119.533833632774
-4.98855412006378,-19.7089517495842
-16.0082390531898,72.698797767928
-24.1619421169162,-26.317858128107
-75.6123131606728,118.384861281796
89.1294079367071,-152.751554858187
23.9951070398092,-51.2421410682247
-10.6238247826695,25.1649085437917
93.3571301866323,-109.248104189241
-15.1959038805217,20.0493996133713
-5.16745490022004,0.749083088661485
17.8934221621603,-68.6706334076481
-86.1013654153794,147.698021815196
48.1019533239305,-96.7180939309376
85.4268890805542,-123.646141551496
-33.6638476699591,25.2549760491461
-42.3050444107503,20.1946238097677
-38.0520970094949,8.7251014566877
-29.2128708213568,91.1496919566475
-71.078226249665,24.5761848329011
-96.5966504067183,112.913297166153
-35.8019089791924,70.7272711665444
-68.5936785303056,95.8022639604862
-85.1724802516401,110.04505660706
10.7694799546152,18.7122622315517
-36.4920928608626,15.5265914568705
-78.5500399768353,142.694014430405
37.2629743535072,-43.116939054177
1.89973013475537,-32.6542695051065
60.0808898452669,-54.2518992513628
-83.2513533066958,169.870079623453
-81.2557086814195,84.2434462208857
31.5162220969796,-29.9523702188061
87.8498975653201,-72.3241914027372
-21.5261935722083,-15.9881055348154
-94.5609609596431,141.159006444871
44.4367113057524,-83.2908325219688
-84.7274489700794,114.496359386313
82.397752860561,-108.881804190248
46.7789881397039,-79.727079158597
43.4935227036476,-67.8931105784856
15.1082108262926,-9.54060580233665
75.8068666793406,-54.2870688037445
49.4679010938853,-71.0453870764694
21.4611082337797,-44.3045190814379
97.7209155913442,-199.940674125421
87.0363351888955,-103.159567460459
59.3515460845083,-98.8940874482973
71.2845474481583,-70.2708892882426
-86.8311869911849,99.2448630422061
44.1777857486159,-75.0463389129785
50.3192767035216,-42.5289432979816
36.7521080654114,-66.9874627116122
43.2871016208082,-54.4562952850729
-63.1169807165861,130.229235268109
-69.9453837703913,92.7420869067467
88.5650692973286,-168.651621037435
14.6953956689686,-9.27744986088555
-87.8778791520745,155.608939149871
23.0772051028907,-19.3844440216641
-67.8286685142666,116.069420027126
18.682523118332,-6.69206017109651
23.0953451246023,-13.6494041193272
63.4602831210941,-140.859699700504
-45.38226085715,120.764370784182
-0.72205220349133,23.4447824798328
0.47816215083003,-21.2550801782694
-59.2049105558544,92.0055890808406
-75.1281846314669,55.37118605889
-14.918466610834,-5.16316692038534
96.8801578506827,-91.0210472386016
-52.2040065377951,55.4056424242647
72.4683010485023,-78.1668168113862
-60.4659086558968,48.7223874987847
43.4915707446635,-93.5023386053584
36.3516982644796,-29.3544047975537
18.8338944688439,-32.7445866136023
-8.86125490069389,12.0684983364006
75.3165248781443,-143.674104736676
58.5718056652695,-108.394074296323
83.3758356515318,-87.1032505819444
-78.5356545820832,104.813979413967
-50.986547395587,113.20228805067
-65.8021189272404,17.4548647547421
16.143273608759,-34.9330508119927
70.5826416611671,-95.1589243233371
-56.5788181498647,74.3132610679429
-84.815615369007,143.404820057002
31.7406393587589,-30.5910679189083
48.9404245279729,-45.6609680939143
42.9618612397462,-72.3145598077152
2.70428913645446,-46.7399721155018
45.8763056900352,-59.4919870615978
-43.5314466245472,103.206348196217
-89.4791830331087,106.677786656413
62.2654020320624,-51.0389477481334
-97.4104143213481,100.627786109554
71.5545613318682,-78.8625506728878
-86.7010077927262,110.800602391998
-84.1065790038556,125.488504312417
47.313200077042,-111.034107364986
66.0762325394899,-62.50461273429
-24.2594268172979,48.6114188733268
-92.7162697073072,126.49367327461
53.9386765100062,-53.9979361402797
-91.1875497084111,102.025506503806
78.882261691615,-122.756886543976
-40.3606140986085,62.8532744229958
-12.9884619731456,17.1743122795938
98.4112723730505,-150.565631037191
-46.3820578996092,94.6317961333408
59.4875363167375,-64.2426247643567
-91.9043755624443,158.23404128973
-91.3076315075159,123.204353298621
23.1175943277776,-46.887273571497
-32.6515104155988,-20.2542281808505
-82.4242019560188,112.023666272881
-13.3913150057197,18.1970085273465
-86.7300073616207,135.187697678238
-87.3636103700846,109.322622854177
68.3619702700526,-48.2296387112895
-81.6003288142383,66.3384639969708
-26.6625081188977,44.7779333968752
-57.3929527308792,45.9286863943941
-61.1273888032883,96.3087210081994
-44.3762542214245,38.1523591084842
45.4652465414256,-65.9445751876409
0.837288796901703,5.17003013176454
19.2219259217381,13.5983649046811
4.28648046217859,20.1139276258757
-51.4925284776837,14.2573587015634
-69.3825085181743,105.23600065468
10.3742115199566,-56.3204864455972
72.9387560859323,-112.502826787946
46.9489314127713,-33.2784759589529
-95.2124206349254,181.240248989041
96.426668856293,-106.407329259295
-2.80459159985185,-9.26846196700447
-85.5314847547561,123.338585978911
47.3181642126292,17.7461429039011
-43.1737613398582,56.0352097293278
12.6396066509187,-11.3766045521326
-85.3958723135293,47.9315359929962
-70.2165157999843,76.6264894383628
88.4901002980769,-177.614343674208
-49.8286108020693,55.4969577908392
-0.781214656308293,35.602157635623
27.4117501918226,-34.7779270288058
0.691764568910003,-41.3601192102484
60.472455015406,-131.233843018639
-39.1517848707736,104.178960554844
37.7437853254378,-83.1371717742432
76.1530850082636,-50.2997916992006
77.6176518760622,-145.559411354502
96.3358157780021,-105.998031922286
19.6381323039532,-76.4570924960159
-66.0127324052155,108.182708089843
8.60889442265034,11.2012279230834
13.4376860689372,-31.2544062009882
93.0731280706823,-137.991610324689
56.2059581279755,-47.1605659013474
-87.6055039931089,128.012884871143
-94.9345492757857,85.1502129964117
91.7471820488572,-126.476185873993
-82.3094886727631,141.535954195211
-17.397995153442,-18.7246448821025
-80.4481327533722,165.868792520604
-14.8821420036256,52.0551924336627
-62.9501816816628,79.1295351754813
83.6566408630461,-91.0672656924672
29.7496147919446,-18.965115490579
54.1277632582933,-89.413102495881
-75.6790301762521,107.237979880462
77.3068076465279,-94.4187894877806
-35.3697785176337,11.2210710518766
-55.6755248457193,72.7760178050004
-35.8421591576189,73.6852454582454
40.1163536123931,-57.9211878452934
7.93749219737947,19.361155935662
-26.8431255128235,34.5318069417847
55.6240965612233,-75.1286421332165
9.2255671042949,26.7298385572143
7.43335783481598,-10.0312937392323
-96.1548751685768,103.899051613567
-90.4357473831624,123.32526115083
-12.9059585276991,52.5233765081405
-70.3167264349759,130.095397777123
